business users 	82 	6.06691193157 	497.486778389
android operating 	82 	6.02964053677 	494.430524015
quality better 	80 	6.05433314936 	484.346651949
mobile phones 	80 	6.10562644375 	488.4501155
led flash 	80 	6.05433314936 	484.346651949
features read 	80 	6.04191062936 	483.352850349
features like 	80 	6.06691193157 	485.352954526
slim design 	79 	6.07965095735 	480.29242563
lte speeds 	79 	6.14590034289 	485.526127088
fi gps 	79 	6.1188716705 	483.390861969
video playback 	78 	6.09255436218 	475.21924025
screen resolution 	78 	6.06691193157 	473.219130662
feature packed 	78 	6.10562644375 	476.238862612
average battery 	78 	6.06691193157 	473.219130662
quality camera 	77 	6.07965095735 	468.133123716
blackberry curve 	77 	6.69869016575 	515.799142763
beats audio 	77 	6.23166716464 	479.838371678
razr maxx 	76 	6.35882234013 	483.27049785
mediocre camera 	76 	6.10562644375 	464.027609725
huawei ascend 	76 	6.46606787048 	491.421158157
hot spot 	76 	6.18786454199 	470.277705191
solid performance 	75 	6.20225327944 	465.168995958
photo quality 	75 	6.13229469083 	459.922101812
phone market 	75 	6.1188716705 	458.915375287
mini pro 	75 	6.32548591986 	474.41144399
looks like 	75 	6.1188716705 	458.915375287
display camera 	75 	6.1188716705 	458.915375287
year contract 	74 	6.1188716705 	452.796503617
stereo bluetooth 	74 	6.14590034289 	454.796625374
smartphone offers 	74 	6.1188716705 	452.796503617
pixi plus 	74 	6.65217015012 	492.260591109
good looking 	74 	6.1188716705 	452.796503617
design excellent 	74 	6.13229469083 	453.789807122
stylish design 	73 	6.13229469083 	447.657512431
nokia n8 	73 	6.35882234013 	464.19403083
new features 	73 	6.15969366502 	449.657637546
bright screen 	73 	6.17367990699 	450.678633211
android smartphones 	73 	6.14590034289 	448.650725031
symbian os 	72 	6.17367990699 	444.504953304
screen size 	72 	6.21685207886 	447.613349678
quality good 	72 	6.15969366502 	443.497943881
inch display 	72 	6.15969366502 	443.497943881
great design 	72 	6.15969366502 	443.497943881
latest version 	71 	6.15969366502 	437.338250216
htc magic 	71 	6.27747670068 	445.700845748
abstract palm 	71 	6.15969366502 	437.338250216
video quality 	70 	6.17367990699 	432.15759349
phone device 	70 	6.27747670068 	439.423369047
nokia n97 	70 	6.30922539899 	441.645777929
mp3 player 	70 	6.18786454199 	433.150517939
home screen 	70 	6.18786454199 	433.150517939
fast performance 	70 	6.18786454199 	433.150517939
removable battery 	69 	6.21685207886 	428.962793441
microsd slot 	69 	6.20225327944 	427.955476281
lte network 	69 	6.24670504201 	431.022647899
htc windows 	69 	6.37591677349 	439.938257371
core cpu 	69 	6.24670504201 	431.022647899
cell phones 	69 	6.18786454199 	426.962653397
blackberry pearl 	69 	6.56515877313 	452.995955346
touch pro 	68 	6.54453948593 	445.028685043
palm os 	68 	6.37591677349 	433.562340597
gorgeous display 	68 	6.21685207886 	422.745941362
best smartphone 	68 	6.20225327944 	421.753223002
price point 	67 	6.29322505764 	421.646078862
high price 	67 	6.27747670068 	420.590938945
feels like 	67 	6.21685207886 	416.529089284
excellent battery 	67 	6.26197251414 	419.552158447
reception quality 	66 	6.23166716464 	411.290032867
qhd display 	66 	6.29322505764 	415.352853805
mp camera 	66 	6.27747670068 	414.313462245
great quality 	66 	6.24670504201 	412.282532773
good performance 	66 	6.26197251414 	413.290185933
faster processor 	66 	6.27747670068 	414.313462245
fast 4g 	66 	6.30922539899 	416.408876333
average camera 	66 	6.26197251414 	413.290185933
viewing angles 	65 	6.24670504201 	406.035827731
smartphone features 	65 	6.26197251414 	407.028213419
slow processor 	64 	6.35882234013 	406.964629768
motorola defy 	64 	6.52433677861 	417.557553831
device read 	64 	6.26197251414 	400.766240905
camera takes 	64 	6.26197251414 	400.766240905
camera better 	64 	6.26197251414 	400.766240905
world phone 	63 	6.30922539899 	397.481200136
slide keyboard 	63 	6.30922539899 	397.481200136
mobile smartphone 	63 	6.32548591986 	398.505612951
latest android 	63 	6.29322505764 	396.473178632
htc 8x 	63 	6.3933085162 	402.778436521
single core 	62 	6.35882234013 	394.246985088
price read 	62 	6.29322505764 	390.179953574
media player 	62 	6.30922539899 	391.171974737
life read 	62 	6.29322505764 	390.179953574
phone os 	61 	6.4290265988 	392.170622527
great keyboard 	61 	6.34201522181 	386.862928531
good screen 	61 	6.34201522181 	386.862928531
treo pro 	60 	6.60771838755 	396.463103253
quality poor 	60 	6.3933085162 	383.598510972
phone handset 	60 	6.32548591986 	379.529155192
high speed 	60 	6.32548591986 	379.529155192
excellent quality 	60 	6.35882234013 	381.529340408
android handset 	60 	6.34201522181 	380.520913309
low res 	59 	6.4110080933 	378.249477505
keyboard good 	59 	6.34201522181 	374.178898087
720p video 	59 	6.35882234013 	375.170518068
world roaming 	58 	6.4290265988 	372.883542731
sluggish times 	58 	6.37591677349 	369.803172862
screen keyboard 	58 	6.3933085162 	370.81189394
pre plus 	58 	6.74748032992 	391.353859135
palm pixi 	58 	6.56515877313 	380.779208841
nokia e71 	58 	6.52433677861 	378.411533159
low light 	58 	6.3933085162 	370.81189394
hd screen 	58 	6.37591677349 	369.803172862
carl zeiss 	58 	6.3933085162 	370.81189394
abstract mobile 	58 	6.35882234013 	368.811695728
5mm jack 	58 	6.3933085162 	370.81189394
video chat 	57 	6.3933085162 	364.418585423
res screen 	57 	6.44737573747 	367.500417036
phone 8x 	57 	6.60771838755 	376.63994809
nokia 5800 	57 	6.58621218233 	375.414094393
lumia 620 	57 	6.56515877313 	374.214050068
great features 	57 	6.3933085162 	364.418585423
good value 	57 	6.4290265988 	366.454516132
display good 	57 	6.3933085162 	364.418585423
digital camera 	57 	6.52433677861 	371.887196381
android jelly 	57 	6.44737573747 	367.500417036
720p hd 	57 	6.37591677349 	363.427256089
virgin mobile 	56 	6.65217015012 	372.521528407
touch hd 	56 	6.65217015012 	372.521528407
phone calls 	56 	6.3933085162 	358.025276907
mobile device 	56 	6.4110080933 	359.016453225
isn great 	56 	6.3933085162 	358.025276907
ease use 	56 	6.3933085162 	358.025276907
big screen 	56 	6.4290265988 	360.025489533
better camera 	56 	6.4290265988 	360.025489533
slide qwerty 	55 	6.4110080933 	352.605445132
sd card 	55 	6.44737573747 	354.605665561
quality excellent 	55 	6.4110080933 	352.605445132
phone great 	55 	6.4110080933 	352.605445132
multi touch 	55 	6.4290265988 	353.596462934
looks great 	55 	6.4110080933 	352.605445132
integrated wi 	55 	6.4110080933 	352.605445132
voice dialing 	54 	6.44737573747 	348.158289823
phone good 	54 	6.4290265988 	347.167436335
nokia n95 	54 	6.72278771733 	363.030536736
motorola milestone 	54 	6.60771838755 	356.816792928
mobile world 	54 	6.4290265988 	347.167436335
hdmi port 	54 	6.46606787048 	349.167665006
fast data 	54 	6.46606787048 	349.167665006
end android 	54 	6.4290265988 	347.167436335
display great 	54 	6.44737573747 	348.158289823
cutting edge 	54 	6.4290265988 	347.167436335
5mp camera 	54 	6.44737573747 	348.158289823
poor quality 	53 	6.46606787048 	342.701597136
lumia 820 	53 	6.60771838755 	350.20907454
long time 	53 	6.44737573747 	341.710914086
htc legend 	53 	6.54453948593 	346.860592754
hd display 	53 	6.52433677861 	345.789849266
touchflo 3d 	52 	6.65217015012 	345.912847806
smart phones 	52 	6.56515877313 	341.388256203
quad band 	52 	6.46606787048 	336.235529265
phone offers 	52 	6.48511606545 	337.226035404
phone htc 	52 	6.46606787048 	336.235529265
like htc 	52 	6.46606787048 	336.235529265
life good 	52 	6.48511606545 	337.226035404
large display 	52 	6.50453415131 	338.235775868
htc titan 	52 	6.56515877313 	341.388256203
good build 	52 	6.48511606545 	337.226035404
design display 	52 	6.46606787048 	336.235529265
best windows 	52 	6.50453415131 	338.235775868
battery cover 	52 	6.48511606545 	337.226035404
unique design 	51 	6.50453415131 	331.731241717
screen android 	51 	6.48511606545 	330.740919338
quality performance 	51 	6.48511606545 	330.740919338
looking phone 	51 	6.50453415131 	331.731241717
feature rich 	51 	6.52433677861 	332.741175709
abstract ve 	51 	6.48511606545 	330.740919338
treo 650 	50 	6.69869016575 	334.934508288
sharp display 	50 	6.50453415131 	325.226707566
screen read 	50 	6.50453415131 	325.226707566
responsive touchscreen 	50 	6.50453415131 	325.226707566
n97 mini 	50 	6.69869016575 	334.934508288
iphone read 	50 	6.50453415131 	325.226707566
excellent build 	50 	6.52433677861 	326.21683893
best phone 	50 	6.52433677861 	326.21683893
5800 xpressmusic 	50 	6.67515966834 	333.757983417
4g data 	50 	6.56515877313 	328.257938656
ve got 	49 	6.54453948593 	320.68243481
touch interface 	49 	6.58621218233 	322.724396934
super lcd 	49 	6.56515877313 	321.692779883
sharp screen 	49 	6.52433677861 	319.692502152
sense interface 	49 	6.60771838755 	323.77820099
screen small 	49 	6.54453948593 	320.68243481
note ii 	49 	6.69869016575 	328.235818122
hardware keyboard 	49 	6.56515877313 	321.692779883
droid pro 	49 	6.85284084558 	335.789201433
doesn support 	49 	6.56515877313 	321.692779883
blackberry os 	49 	6.65217015012 	325.956337356
1080p video 	49 	6.56515877313 	321.692779883
talk time 	48 	6.60771838755 	317.170482602
solid design 	48 	6.54453948593 	314.137895324
screen camera 	48 	6.54453948593 	314.137895324
music video 	48 	6.54453948593 	314.137895324
great performance 	48 	6.54453948593 	314.137895324
ships android 	47 	6.56515877313 	308.562462337
screen smartphone 	47 	6.60771838755 	310.562764215
running android 	47 	6.56515877313 	308.562462337
rear camera 	47 	6.56515877313 	308.562462337
photon 4g 	47 	6.85284084558 	322.083519742
mobile os 	47 	6.56515877313 	308.562462337
mobile hotspot 	47 	6.60771838755 	310.562764215
messaging phone 	47 	6.60771838755 	310.562764215
memory expansion 	47 	6.60771838755 	310.562764215
looks good 	47 	6.56515877313 	308.562462337
great smartphone 	47 	6.56515877313 	308.562462337
features including 	47 	6.56515877313 	308.562462337
excellent performance 	47 	6.62969729427 	311.59577283
excellent keyboard 	47 	6.56515877313 	308.562462337
droid x2 	47 	7.00237257955 	329.111511239
bright display 	47 	6.62969729427 	311.59577283
android market 	47 	6.62969729427 	311.59577283
android devices 	47 	6.56515877313 	308.562462337
8mp camera 	47 	6.58621218233 	309.551972569
808 pureview 	47 	6.97062388124 	327.619322418
1ghz processor 	47 	6.60771838755 	310.562764215
screen phone 	46 	6.58621218233 	302.965760387
performance read 	46 	6.58621218233 	302.965760387
life poor 	46 	6.60771838755 	303.955045827
life ecosystem 	46 	6.58621218233 	302.965760387
design read 	46 	6.58621218233 	302.965760387
camera reception 	46 	6.58621218233 	302.965760387
camera hd 	46 	6.58621218233 	302.965760387
atrix 4g 	46 	6.77279813791 	311.548714344
android powered 	46 	6.58621218233 	302.965760387
video calling 	45 	6.69869016575 	301.441057459
solid construction 	45 	6.60771838755 	297.34732744
mobile hot 	45 	6.60771838755 	297.34732744
level smartphone 	45 	6.60771838755 	297.34732744
huge screen 	45 	6.65217015012 	299.347656755
htc thunderbolt 	45 	6.72278771733 	302.52544728
higher end 	45 	6.60771838755 	297.34732744
fi 3g 	45 	6.65217015012 	299.347656755
droid bionic 	45 	6.82544187139 	307.144884213
android read 	45 	6.60771838755 	297.34732744
video camera 	44 	6.62969729427 	291.706680948
touchflo interface 	44 	6.74748032992 	296.889134517
software battery 	44 	6.62969729427 	291.706680948
sense user 	44 	6.69869016575 	294.742367293
screen quality 	44 	6.62969729427 	291.706680948
screen excellent 	44 	6.67515966834 	293.707025407
push talk 	44 	6.77279813791 	298.003118068
phone just 	44 	6.62969729427 	291.706680948
performance software 	44 	6.62969729427 	291.706680948
palm centro 	44 	6.82544187139 	300.319442341
new iphone 	44 	6.65217015012 	292.695486605
lot like 	44 	6.65217015012 	292.695486605
iphone 3gs 	44 	6.88101172255 	302.764515792
htc hd7 	44 	6.79877362431 	299.14603947
gorgeous screen 	44 	6.67515966834 	293.707025407
good smartphone 	44 	6.62969729427 	291.706680948
design build 	44 	6.67515966834 	293.707025407
android based 	44 	6.65217015012 	292.695486605
99 contract 	44 	6.65217015012 	292.695486605
value money 	43 	6.67515966834 	287.031865739
use read 	43 	6.65217015012 	286.043316455
super fast 	43 	6.65217015012 	286.043316455
stock android 	43 	6.74748032992 	290.141654187
snappy performance 	43 	6.67515966834 	287.031865739
snapdragon processor 	43 	6.67515966834 	287.031865739
phone features 	43 	6.65217015012 	286.043316455
performance good 	43 	6.65217015012 	286.043316455
nokia n96 	43 	6.90999925942 	297.129968155
mobile professional 	43 	6.74748032992 	290.141654187
life better 	43 	6.67515966834 	287.031865739
level android 	43 	6.67515966834 	287.031865739
lcd screen 	43 	6.69869016575 	288.043677127
larger screen 	43 	6.65217015012 	286.043316455
iphone killer 	43 	6.65217015012 	286.043316455
htc incredible 	43 	6.72278771733 	289.079871845
great display 	43 	6.65217015012 	286.043316455
comfortable hold 	43 	6.67515966834 	287.031865739
camera shutter 	43 	6.65217015012 	286.043316455
boost mobile 	43 	6.82544187139 	293.49400047
beautiful screen 	43 	6.65217015012 	286.043316455
amoled plus 	43 	6.74748032992 	290.141654187
3g network 	43 	6.74748032992 	290.141654187
world congress 	42 	6.67515966834 	280.35670607
wifi bluetooth 	42 	6.67515966834 	280.35670607
touch sensitive 	42 	6.67515966834 	280.35670607
touch dual 	42 	6.90999925942 	290.219968896
solid battery 	42 	6.69869016575 	281.344986962
phone smartphone 	42 	6.67515966834 	280.35670607
music playback 	42 	6.74748032992 	283.394173857
hardware design 	42 	6.69869016575 	281.344986962
feel like 	42 	6.69869016575 	281.344986962
expandable storage 	42 	6.69869016575 	281.344986962
dedicated camera 	42 	6.67515966834 	280.35670607
camera great 	42 	6.69869016575 	281.344986962
beautiful display 	42 	6.69869016575 	281.344986962
virtual keyboard 	41 	6.72278771733 	275.634296411
vibrant screen 	41 	6.69869016575 	274.646296796
verizon 4g 	41 	6.72278771733 	275.634296411
sturdy design 	41 	6.90999925942 	283.309969636
software features 	41 	6.74748032992 	276.646693527
social network 	41 	6.69869016575 	274.646296796
responsive touch 	41 	6.69869016575 	274.646296796
offers good 	41 	6.72278771733 	275.634296411
multimedia capabilities 	41 	6.88101172255 	282.121480624
mobile sidekick 	41 	6.97062388124 	285.795579131
lower resolution 	41 	6.74748032992 	276.646693527
industrial design 	41 	6.72278771733 	275.634296411
handset read 	41 	6.69869016575 	274.646296796
gorilla glass 	41 	6.74748032992 	276.646693527
features make 	41 	6.77279813791 	277.684723654
ev rev 	41 	6.69869016575 	274.646296796
disappointing battery 	41 	6.74748032992 	276.646693527
capacitive touch 	41 	6.69869016575 	274.646296796
camera button 	41 	6.69869016575 	274.646296796
apps read 	41 	6.69869016575 	274.646296796
android htc 	41 	6.79877362431 	278.749718597
99 99 	41 	6.90999925942 	283.309969636
3g slide 	41 	6.85284084558 	280.966474669
3g gps 	41 	6.77279813791 	277.684723654
voice assistant 	40 	7.30086556811 	292.034622724
ve used 	40 	6.74748032992 	269.899213197
treo 800w 	40 	7.06906395405 	282.762558162
sensation 4g 	40 	7.03516240237 	281.406496095
phones read 	40 	6.72278771733 	268.911508693
phones market 	40 	6.72278771733 	268.911508693
phone 8s 	40 	6.88101172255 	275.240468902
onscreen keyboard 	40 	6.72278771733 	268.911508693
nokia n900 	40 	6.85284084558 	274.113633823
new htc 	40 	6.72278771733 	268.911508693
lte 4g 	40 	6.88101172255 	275.240468902
low end 	40 	6.77279813791 	270.911925516
inch super 	40 	6.72278771733 	268.911508693
galaxy iii 	40 	6.77279813791 	270.911925516
evo shift 	40 	7.03516240237 	281.406496095
doesn offer 	40 	6.74748032992 	269.899213197
built gps 	40 	6.79877362431 	271.950944972
blackberry z10 	40 	6.82544187139 	273.017674856
app selection 	40 	6.72278771733 	268.911508693
199 99 	40 	6.93985222257 	277.594088903
time smartphone 	39 	6.74748032992 	263.151732867
smartphones market 	39 	6.74748032992 	263.151732867
quality read 	39 	6.74748032992 	263.151732867
pretty good 	39 	6.77279813791 	264.139127378
powerful smartphone 	39 	6.74748032992 	263.151732867
phone nokia 	39 	6.74748032992 	263.151732867
nokia e7 	39 	7.00237257955 	273.092530602
nokia 808 	39 	7.06906395405 	275.693494208
new phone 	39 	6.79877362431 	265.152171348
mobile operating 	39 	6.74748032992 	263.151732867
keyboard read 	39 	6.74748032992 	263.151732867
htc snap 	39 	6.93985222257 	270.65423668
dualcore processor 	39 	6.74748032992 	263.151732867
capacitive touchscreen 	39 	6.79877362431 	265.152171348
best smartphones 	39 	6.74748032992 	263.151732867
android experience 	39 	6.74748032992 	263.151732867
3g connectivity 	39 	6.85284084558 	267.260792978
use phone 	38 	6.79877362431 	258.353397724
speedy performance 	38 	6.82544187139 	259.366791113
quality great 	38 	6.77279813791 	257.36632924
ovi maps 	38 	6.82544187139 	259.366791113
isn quite 	38 	6.77279813791 	257.36632924
good looks 	38 	6.82544187139 	259.366791113
good choice 	38 	6.79877362431 	258.353397724
fast responsive 	38 	6.79877362431 	258.353397724
eye catching 	38 	6.77279813791 	257.36632924
expansion slot 	38 	6.79877362431 	258.353397724
excellent screen 	38 	6.82544187139 	259.366791113
camera make 	38 	6.77279813791 	257.36632924
brand new 	38 	6.77279813791 	257.36632924
beautiful design 	38 	6.77279813791 	257.36632924
android ios 	38 	6.77279813791 	257.36632924
3g hsdpa 	38 	6.82544187139 	259.366791113
video calls 	37 	6.79877362431 	251.554624099
treo 700p 	37 	7.06906395405 	261.5553663
support 3g 	37 	6.79877362431 	251.554624099
processor android 	37 	6.85284084558 	253.555111286
packed features 	37 	6.85284084558 	253.555111286
nokia c6 	37 	7.00237257955 	259.087785443
new flagship 	37 	6.79877362431 	251.554624099
months ago 	37 	6.79877362431 	251.554624099
life great 	37 	6.79877362431 	251.554624099
high res 	37 	6.79877362431 	251.554624099
good price 	37 	6.82544187139 	252.541349241
end smartphone 	37 	6.79877362431 	251.554624099
display fast 	37 	6.85284084558 	253.555111286
connectivity options 	37 	6.79877362431 	251.554624099
camera isn 	37 	6.79877362431 	251.554624099
business phone 	37 	6.79877362431 	251.554624099
blackberry bold 	37 	7.17826324601 	265.595740103
blackberry 8800 	37 	7.10415527386 	262.853745133
best class 	37 	6.85284084558 	253.555111286
audio jack 	37 	6.79877362431 	251.554624099
android software 	37 	6.79877362431 	251.554624099
abstract blackberry 	37 	6.79877362431 	251.554624099
1ghz snapdragon 	37 	6.79877362431 	251.554624099
wireless options 	36 	6.85284084558 	246.702270441
snapdragon cpu 	36 	6.82544187139 	245.71590737
push email 	36 	6.82544187139 	245.71590737
powerful android 	36 	6.85284084558 	246.702270441
poor video 	36 	6.85284084558 	246.702270441
picture quality 	36 	6.82544187139 	245.71590737
physical qwerty 	36 	6.85284084558 	246.702270441
new smartphone 	36 	6.82544187139 	245.71590737
motorola cliq 	36 	7.03516240237 	253.265846485
mediocre battery 	36 	6.82544187139 	245.71590737
lumia 720 	36 	7.14052291803 	257.058825049
lte data 	36 	6.93985222257 	249.834680012
keyboard great 	36 	6.82544187139 	245.71590737
great looking 	36 	6.82544187139 	245.71590737
great build 	36 	6.82544187139 	245.71590737
gps 3g 	36 	6.82544187139 	245.71590737
elegant design 	36 	6.82544187139 	245.71590737
difficult use 	36 	6.82544187139 	245.71590737
camera features 	36 	6.85284084558 	246.702270441
benefits ios 	36 	7.44062751048 	267.862590377
android ics 	36 	6.90999925942 	248.759973339
xperia ion 	35 	7.30086556811 	255.530294884
xenon flash 	35 	6.93985222257 	242.89482779
small size 	35 	6.85284084558 	239.849429595
slow data 	35 	6.85284084558 	239.849429595
screen qwerty 	35 	6.85284084558 	239.849429595
quality battery 	35 	6.93985222257 	242.89482779
plenty features 	35 	6.85284084558 	239.849429595
phone comes 	35 	6.85284084558 	239.849429595
multimedia phone 	35 	6.88101172255 	240.835410289
